LangID,CountryID,LangStatus,Name
nxi,TZ,L,Nindi
nxk,MM,L,Naga
nxl,ID,L,Nuaulu
nxn,AU,X,Ngawun
nxo,GA,L,Ndambono
nxq,CN,L,Naxi
nxr,PG,L,Ninggerum
nxx,ID,L,Nafri
nya,MW,L,Chichewa
nyb,GH,L,Nyangbo
nyc,CD,L,Nyanga-li
nyd,KE,L,Olunyole
nye,AO,L,Nyengo
nyf,KE,L,Kigiryama
nyg,CD,L,Nyindu
nyh,AU,L,Nyigina
nyi,SD,L,Ama
nyj,CD,L,Nyanga
nyk,AO,L,Nyaneka
nyl,TH,L,Nyeu
nym,TZ,L,Nyamwezi
nyn,UG,L,Nyankore
nyo,UG,L,Nyoro
nyp,UG,L,NyangÃ¢â‚¬â„¢i
nyq,IR,L,Nayini
nyr,MW,L,Nyiha
nys,AU,L,Nyunga
nyt,AU,X,Nyawaygi
nyu,MZ,L,Nyungwe
nyv,AU,X,Nyulnyul
nyw,TH,L,Nyaw
nyx,AU,X,Nganyaywana
nyy,TZ,L,Nyakyusa-Ngonde
nza,CM,L,Mbembe
nzb,GA,L,Njebi
nzi,GH,L,Nzema
nzk,CF,L,Nzakara
nzm,IN,L,Naga
nzs,NZ,L,New Zealand Sign Language
nzu,CG,L,Teke-Nzikou
nzy,TD,L,Nzakambay
nzz,ML,L,Dogon
oaa,RU,L,Orok
oac,RU,L,Oroch
obi,US,L,ObispeÃƒÂ±o
obk,PH,L,Bontok
obl,CM,L,Oblo
obo,PH,L,Manobo
obu,NG,L,Obulom
oca,PE,L,Ocaina
oci,FR,L,Occitan
ocu,MX,L,Matlatzinca
oda,NG,L,Odut
odk,PK,L,Od
odu,NG,L,Odual
ofu,NG,L,Efutop
ogb,NG,L,Ogbia
ogc,NG,L,Ogbah
ogg,NG,L,Ogbogolo
ogo,NG,L,Khana
ogu,NG,L,Ogbronuagum
oia,ID,L,Oirata
oin,PG,L,One
ojb,CA,L,Ojibwa
ojc,CA,L,Ojibwa
ojg,CA,L,Ojibwa
ojs,CA,L,Ojibwa
ojv,SB,L,Ontong Java
ojw,CA,L,Ojibwa
oka,CA,L,Okanagan
okb,NG,L,Okobo
okd,NG,L,Okodia
oke,NG,L,Okpe
okg,AU,X,Koko Babangk
okh,IR,L,Koresh-e Rostam
oki,KE,L,Okiek
okj,IN,X,Oko-Juwoi
okk,PG,L,One
okn,JP,L,Oki-No-Erabu
okr,NG,L,Kirike
oks,NG,L,Oko-Eni-Osayen
oku,CM,L,Oku
okv,PG,L,Orokaiva
okx,NG,L,Okpe
ola,NP,L,Walungge
old,TZ,L,Mochi
ole,BT,L,Olekha
olk,AU,L,Olkol
olm,NG,L,Oloma
olo,RU,L,Livvi-Karelian
olr,VU,L,Olrat
oma,US,L,Omaha-Ponca
omb,VU,L,Ambae
ome,CO,X,Omejes
omg,PE,L,Omagua
omi,CD,L,Omi
oml,CD,L,Ombo
omo,PG,L,Utarmbung
omt,KE,L,Omotik
omu,PE,X,Omurano
omw,PG,L,Tairora
ona,AR,X,Ona
onb,CN,L,Lingao
one,CA,L,Oneida
ong,PG,L,Olo
oni,ID,L,Onin
onj,PG,L,Onjob
onk,PG,L,One
onn,PG,L,Onobasulu
ono,CA,L,Onondaga
onp,IN,L,Sartang
onr,PG,L,One
ons,PG,L,Ono
ont,PG,L,Ontenu
onu,VU,L,Unua
onx,ID,L,Onin Based Pidgin
ood,US,L,Tohono OÃ¢â‚¬â„¢odham
oog,LA,L,Ong
oon,IN,L,Ãƒâ€“ÃƒÂ±ge
oor,ZA,L,Oorlams
opa,NG,L,Okpamheri
opk,ID,L,Kopkaka
opm,PG,L,Oksapmin
opo,PG,L,Opao
opt,MX,X,Opata
opy,BR,L,OfayÃƒÂ©
ora,SB,L,Oroha
orc,KE,L,Orma
ore,PE,L,OrejÃƒÂ_n
org,NG,L,Oring
orh,CN,L,Oroqen
orn,MY,L,Orang Kanaq
oro,PG,L,Orokolo
orr,NG,L,Oruma
ors,MY,L,Orang Seletar
ort,IN,L,Oriya
oru,PK,L,Ormuri
orw,BR,L,Oro Win
orx,NG,L,Oro
ory,IN,L,Oriya
orz,ID,L,Ormu
osa,US,L,Osage
osi,ID,L,Osing
oso,NG,L,Ososo
oss,RU,L,Ossetic
ost,CM,L,Osatu
osu,PG,L,One
otd,ID,L,Ot Danum
ote,MX,L,Otomi
oti,BR,X,Oti
otl,MX,L,Otomi
otm,MX,L,Otomi
otn,MX,L,Otomi
otq,MX,L,Otomi
otr,SD,L,Otoro
ots,MX,L,Otomi
ott,MX,L,Otomi
otu,BR,X,Otuke
otw,CA,L,Ottawa
otx,MX,L,Otomi
otz,MX,L,Otomi
oua,DZ,L,Tagargrent
oub,LR,L,Glio-Oubi
oue,PG,L,Oune
oum,PG,X,Ouma
owi,PG,L,Owiniga
oyb,LA,L,Oy
oyd,ET,L,Oyda
oym,BR,L,Wayampi
oyy,PG,L,OyaÃ¢â‚¬â„¢oya
ozm,CM,L,Koonzime
pab,BR,L,ParecÃƒÂ_s
pac,VN,L,Pacoh
pad,BR,L,PaumarÃƒÂ_
pae,CD,L,Pagibete
paf,BR,L,ParanawÃƒÂ¡t
pag,PH,L,Pangasinan
pah,BR,L,Tenharim
pai,NG,L,Pe
pak,BR,L,ParakanÃƒÂ£
pam,PH,L,Pampangan
pan,IN,L,Punjabi
pao,US,L,Paiute
pap,CW,L,Papiamentu
paq,TJ,L,Parya
par,US,L,Timbisha
pas,ID,L,Papasena
pat,PG,L,Papitalai
pau,PW,L,Palauan
pav,BR,L,PakaÃƒÂ¡snovos
paw,US,L,Pawnee
pax,BR,L,PankararÃƒÂ©
pay,HN,L,Pech
paz,BR,L,PankararÃƒÂº
pbb,CO,L,PÃƒÂ¡ez
pbc,GY,L,Patamona
pbe,MX,L,Popoloca
pbf,MX,L,Popoloca
pbg,VE,L,Paraujano
pbh,VE,L,EÃ¢â‚¬â„¢ÃƒÂ±apa Woromaipu
pbi,CM,L,Parkwa
pbl,NG,L,Mak
pbn,NG,L,Kpasham
pbo,GW,L,Papel
pbp,GN,L,Badyara
pbr,TZ,L,Pangwa
pbs,MX,L,Pame
pbt,AF,L,Pashto
pbu,PK,L,Pashto
pbv,IN,L,Pnar
pby,PG,L,Pyu
pca,MX,L,Popoloca
pcb,KH,L,Pear
pcc,CN,L,Bouyei
pcd,FR,L,Picard
pce,MM,L,Palaung
pcf,IN,L,Paliyan
pcg,IN,L,Paniya
pch,IN,L,Pardhan
pci,IN,L,Duruwa
pcj,IN,L,Parenga
pck,IN,L,Chin
pcl,IN,L,Pardhi
pcm,NG,L,Pidgin
pcn,NG,L,Piti
pcp,BO,L,Pacahuara
pcw,NG,L,Pyapun
pda,PG,L,Anam
pdc,US,L,German
pdi,CN,L,Pa Di
pdn,ID,L,Fedan
pdo,ID,L,Padoe
pdt,CA,L,Plautdietsch
pdu,MM,L,Kayan
pea,ID,L,Indonesian
peb,US,L,Pomo
ped,PG,L,Mala
pee,ID,L,Taje
pef,US,L,Pomo
peg,IN,L,Pengo
peh,CN,L,Bonan
pei,MX,L,Chichimeco-Jonaz
pej,US,L,Pomo
pek,PG,L,Penchal
pel,ID,L,Pekal
pem,CD,L,Phende
pep,PG,L,Kunja
peq,US,L,Pomo
pes,IR,L,Persian
pev,VE,X,PÃƒÂ©mono
pex,PG,L,Petats
pey,ID,L,Petjo
pez,MY,L,Penan
pfa,FM,L,PÃƒÂ¡ÃƒÂ¡fang
pfe,CM,L,Peere
pfl,DE,L,Pfaelzisch
pga,SS,L,Arabic
pgg,IN,L,Pangwali
pgi,PG,L,Pagi
pgk,VU,L,Rerep
pgs,NG,L,Pangseng
pgu,ID,L,Pagu
pha,CN,L,Pa-Hng
phd,IN,L,Phudagi
phg,VN,L,Phuong
phh,VN,L,Phula
phk,IN,L,Phake
phl,PK,L,Palula
phm,MZ,L,Phimbi
pho,LA,L,Phunoi
phq,LA,L,PhanaÃ¢â‚¬â„¢
phr,PK,L,Pahari-Potwari
pht,TH,L,Phu Thai
phu,TH,L,Phuan
phv,AF,L,Pahlavani
phw,NP,L,Phangduwali
pia,MX,L,Pima Bajo
pib,PE,L,Yine
pic,GA,L,Pinji
pid,VE,L,Piaroa
pif,FM,L,Pingelapese
pig,PE,L,Pisabo
pih,NF,L,Pitcairn-Norfolk
pii,AU,L,Pini
pij,CO,X,Pijao
pil,BJ,L,Yom
pim,US,L,Powhatan
pin,PG,L,Piame
pio,CO,L,Piapoco
pip,NG,L,Pero
pir,BR,L,Piratapuyo
pis,SB,L,Pijin
pit,AU,X,Pitta Pitta
piu,AU,L,Pintupi-Luritja
piv,SB,L,Vaeakau-Taumako
piw,TZ,L,Pimbwe
pix,PG,L,Piu
piy,NG,L,Piya-Kwonci
piz,NC,L,Pije
pjt,AU,L,Pitjantjatjara
pkb,KE,L,Kipfokomo
pkg,PG,L,Pak-Tong
pkh,BD,L,Pangkhua
pkn,AU,L,Pakanha
pko,KE,L,PÃƒÂ¶koot
pkp,CK,L,Pukapuka
pkr,IN,L,Kurumba
pks,PK,L,Pakistan Sign Language
pkt,LA,L,Maleng
pku,ID,L,Paku
pla,PG,L,Miani
plb,VU,L,Polonombauk
plc,PH,L,Palawano
pld,GB,L,Polari
ple,ID,L,PaluÃ¢â‚¬â„¢e
plg,AR,L,PilagÃƒÂ¡
plh,ID,L,Paulohi
pli,IN,L,Pali
plj,NG,L,Polci
plk,PK,L,Shina
pll,MM,L,Palaung
pln,CO,L,Palenquero
plo,MX,L,Popoluca
plp,NP,X,Palpa
plr,CI,L,SÃƒÂ©noufo
pls,MX,L,Popoloca
plt,MG,L,Malagasy
plu,BR,L,PalikÃƒÂºr
plv,PH,L,Palawano
plw,PH,L,Palawano
ply,CN,L,Bolyu
plz,MY,L,Paluan
pma,VU,L,Paama
pmb,CD,L,Pambia
pmc,ID,X,Palumata
pmd,AU,X,Pallanganmiddang
pme,NC,L,Pwaamei
pmf,ID,L,Pamona
pmi,CN,L,Pumi
pmj,CN,L,Pumi
pml,TN,X,Lingua Franca
pmm,CM,L,Pol
pmn,CM,L,Pam
pmo,ID,L,Pom
pmq,MX,L,Pame
pmr,PG,L,Paynamar
pms,IT,L,Piemontese
pmt,PF,L,Tuamotuan
pmw,US,L,Miwok
pmx,IN,L,Naga
pmy,ID,L,Malay
pmz,MX,X,Pame
pna,MY,L,Penan
pnb,PK,L,Punjabi
pnc,ID,L,Pannei
pne,MY,L,Penan
png,NG,L,Pangu
pnh,CK,L,Penrhyn
pni,ID,L,Aoheng
pnj,AU,X,Pinjarup
pnk,BO,L,Paunaka
pnl,BF,L,Paleni
pnm,MY,L,Punan Batu 1
pnn,PG,L,Pinai-Hagahai
pno,PE,X,Panobo
pnp,ID,L,Pancana
pnq,BF,L,Pana
pnr,PG,L,Panim
pns,ID,L,Ponosakan
pnt,GR,L,Pontic
pnu,CN,L,Bunu
pnv,AU,L,Pinigura
pnw,AU,L,Panytyima
pnx,LA,L,Phong-Kniang
pny,CM,L,Pinyin
pnz,CF,L,Pana
poc,GT,L,Poqomam
pod,CO,X,Ponares
poe,MX,L,Popoloca
pof,CD,L,Poke
pog,BR,L,PotiguÃƒÂ¡ra
poh,GT,L,PoqomchiÃ¢â‚¬â„¢
poi,MX,L,Popoluca
pok,BR,L,PokangÃƒÂ¡
pol,PL,L,Polish
pom,US,L,Pomo
pon,FM,L,Pohnpeian
poo,US,L,Pomo
pop,NC,L,PwapwÃƒÂ¢
poq,MX,L,Popoluca
por,PT,L,Portuguese
pos,MX,L,Popoluca
pot,US,L,Potawatomi
pov,GW,L,Crioulo
pow,MX,L,Popoloca
poy,TZ,L,Pogolo
ppa,IN,L,Pao
ppe,PG,L,Papi
ppi,MX,L,Paipai
ppk,ID,L,Uma
ppl,SV,L,Pipil
ppm,ID,L,Papuma
ppn,PG,L,Papapana
ppo,PG,L,Folopa
ppp,CD,L,Pelende
ppq,PG,L,Pei
pps,MX,L,Popoloca
ppt,PG,L,Pare
ppu,TW,X,Papora-Hoanya
pqa,NG,L,PaÃ¢â‚¬â„¢a
pqm,CA,L,Malecite-Passamaquoddy
prb,TH,L,LuaÃ¢â‚¬â„¢
prc,AF,L,Parachi
prd,IR,L,Parsi-Dari
pre,ST,L,Principense
prf,PH,L,Paranan
prg,PL,L,Prussian
prh,PH,L,Porohanon
pri,NC,L,PaicÃƒÂ®
prk,MM,L,Wa
prl,PE,L,Peruvian Sign Language
prm,PG,L,Kibiri
prn,AF,L,Prasuni
prp,IN,L,Parsi
prq,PE,L,AshÃƒÂ©ninka PerenÃƒÂ©
prr,BR,X,Puri
prs,AF,L,Dari
prt,TH,L,Prai
pru,ID,L,Puragi
prw,PG,L,Parawen
prx,IN,L,Purik
pry,TH,L,Pray 3
prz,CO,L,Providencia Sign Language
psa,ID,L,Awyu
psc,IR,L,Persian Sign Language
psd,US,L,Plains Indian Sign Language
pse,ID,L,Malay
psg,MY,L,Penang Sign Language
psh,AF,L,Pashai
psi,AF,L,Pashai
psl,PR,L,Puerto Rican Sign Language
psm,BO,L,Pauserna
psn,ID,L,Panasuan
pso,PL,L,Polish Sign Language
psp,PH,L,Philippine Sign Language
psq,PG,L,Pasi
psr,PT,L,Portuguese Sign Language
pss,PG,L,Kaulong
pst,PK,L,Pashto
psw,VU,L,Port Sandwich
psy,US,X,Piscataway
pta,PY,L,Pai Tavytera
pth,BR,L,PataxÃƒÂ_ HÃƒÂ£-Ha-HÃƒÂ£e
pti,AU,L,Pintiini
ptn,ID,L,Patani
pto,BR,L,ZoÃ¢â‚¬â„¢ÃƒÂ©
ptp,PG,L,Patep
ptr,VU,L,Piamatsina
ptt,ID,L,Enrekang
ptu,ID,L,Bambam
ptv,VU,L,Port Vato
pty,IN,L,Pathiya
pua,MX,L,Purepecha
pub,IN,L,Purum
puc,ID,L,Punan Merap
pud,ID,L,Punan Aput
pue,AR,X,Puelche
puf,ID,L,Punan Merah
pug,BF,L,Phuie
pui,CO,L,Puinave
puj,ID,L,Punan Tubu
puk,LA,L,Pu Ko
pum,NP,L,Puma
puo,VN,L,Puoc
pup,PG,L,Pulabu
pur,BR,L,PuruborÃƒÂ¡
put,ID,L,Putoh
puu,GA,L,Punu
puw,FM,L,Puluwatese
pux,PG,L,Puare
puy,US,L,PurisimeÃƒÂ±o
pwa,PG,L,Pawaia
pwb,NG,L,Panawa
pwg,PG,L,Gapapaiwa
pwi,US,L,Patwin
pwm,PH,L,Molbog
pwn,TW,L,Paiwan
pwo,MM,L,Karen
pwr,IN,L,Powari
pww,TH,L,Karen
pxm,MX,L,Mixe
pye,CI,L,Krumen
pym,NG,L,Fyam
pyn,BR,L,PoyanÃƒÂ¡wa
pys,PY,L,Paraguayan Sign Language
pyu,TW,L,Puyuma
pyy,MM,L,Pyen
pzn,MM,L,Naga
qua,US,L,Quapaw
qub,PE,L,Quechua
quc,GT,L,KÃ¢â‚¬â„¢icheÃ¢â‚¬â„¢
qud,EC,L,Quichua
quf,PE,L,Quechua
qug,EC,L,Quichua
quh,BO,L,Quechua
qui,US,L,Quileute
quk,PE,L,Quechua
qul,BO,L,Quechua
qum,GT,L,Sipakapense
qun,US,L,Quinault
qup,PE,L,Quechua
quq,ES,L,Quinqui
qur,PE,L,Quechua
qus,AR,L,Quichua
quv,GT,L,Sakapulteko
quw,EC,L,Quichua
qux,PE,L,Quechua
quy,PE,L,Quechua
quz,PE,L,Quechua
qva,PE,L,Quechua
qvc,PE,L,Quechua
qve,PE,L,Quechua
qvh,PE,L,Quechua
qvi,EC,L,Quichua
qvj,EC,L,Quichua
qvl,PE,L,Quechua
qvm,PE,L,Quechua
qvn,PE,L,Quechua
qvo,PE,L,Quechua
qvp,PE,L,Quechua
qvs,PE,L,Quechua
qvw,PE,L,Quechua
qvy,CN,L,Queyu
qvz,EC,L,Quichua
qwa,PE,L,Quechua
qwh,PE,L,Quechua
qws,PE,L,Quechua
qxa,PE,L,Quechua
qxc,PE,L,Quechua
qxh,PE,L,Quechua
qxl,EC,L,Quichua
qxn,PE,L,Quechua
qxo,PE,L,Quechua
qxp,PE,L,Quechua
qxq,IR,L,Kashkay
qxr,EC,L,Quichua
qxs,CN,L,Qiang
qxt,PE,L,Quechua
qxu,PE,L,Quechua
qxw,PE,L,Quechua
raa,NP,L,Dungmali
rab,NP,L,Chamling
rac,ID,L,Rasawa
rad,VN,L,Rade
raf,NP,L,Mewahang
rag,KE,L,Lulogooli
rah,IN,L,Rabha
rai,PG,L,Ramoaaina
rak,PG,L,Tulu-Bohuai
ral,IN,L,Ralte
ram,BR,L,Canela
ran,ID,L,Riantana
rao,PG,L,Rao
rap,CL,L,Rapa Nui
raq,NP,L,Saam
rar,CK,L,Rarotongan
ras,SD,L,Tegali
rat,IR,L,Razajerdi
rau,NP,L,Raute
rav,NP,L,Sampang
raw,MM,L,Rawang
rax,NG,L,Rang
ray,PF,L,Rapa
raz,ID,L,Rahambuu
rbb,MM,L,Palaung
rbk,PH,L,Bontok
rbl,PH,L,Bikol
rbp,AU,L,Barababaraba
rcf,RE,L,RÃƒÂ©union Creole French
rdb,IR,L,Rudbari
rea,PG,L,Rerau
reb,ID,L,Rembong
ree,MY,L,Kayan
reg,TZ,L,Kara
rei,IN,L,Reli
rej,ID,L,Rejang
rel,KE,L,Rendille
rem,PE,X,Remo
ren,VN,L,Rengao
rer,ET,X,Rer Bare
res,NG,L,Reshe
ret,ID,L,Reta
rey,BO,L,Reyesano
rga,VU,L,Roria
rge,GR,L,Romano-Greek
rgk,IN,L,Rangkas
rgn,IT,L,Romagnol
rgr,PE,L,ResÃƒÂ_garo
rgs,VN,L,Roglai
rgu,ID,L,Rikou
rhg,MM,L,Rohingya
rhp,PG,L,Yahang
ria,IN,L,Riang
rie,LA,L,Rien
rif,MA,L,Tarifit
ril,MM,L,Riang
rim,TZ,L,Nyaturu
rin,NG,L,Nungu
rir,ID,L,Ribun
rit,AU,L,Ritarungo
riu,ID,L,Riung
rjg,ID,L,Rajong
rji,NP,L,Raji
rjs,NP,L,Rajbanshi
rka,KH,L,Kraol
rkb,BR,L,Rikbaktsa
rkh,CK,L,Rakahanga-Manihiki
rki,MM,L,Rakhine
rkm,BF,L,Marka
rkt,BD,L,Rangpuri
rkw,AU,X,Arakwal
rma,NI,L,Rama
rmb,AU,L,Rembarunga
rmc,CZ,L,Romani
rmd,DK,X,Traveller Danish
rme,GB,L,Angloromani
rmf,FI,L,Romani
rmg,NO,L,Norwegian
rmh,ID,L,Murkim
rmi,AM,L,Lomavren
rmk,PG,L,Romkun
rml,PL,L,Romani
rmm,ID,L,Roma
rmn,RS,L,Romani
rmo,RS,L,Romani
rmp,PG,L,Rempi
rmq,ES,L,CalÃƒÂ_
rms,RO,L,Romanian Sign Language
rmt,IR,L,Domari
rmu,SE,L,Romani
rmw,GB,L,Romani
rmx,VN,L,Romam
rmy,RO,L,Romani
rmz,BD,L,Marma
rna,CO,X,Runa
rnd,CD,L,Ruund
rng,MZ,L,Ronga
rnl,IN,L,Ranglong
rnn,ID,L,Roon
rnp,IN,L,Rongpo
rnr,AU,X,Nari Nari
rnw,TZ,L,Rungwa
rob,ID,L,TaeÃ¢â‚¬â„¢
roc,VN,L,Roglai
rod,NG,L,Rogo
roe,PG,L,Ronji
rof,TZ,L,Rombo
rog,VN,L,Roglai
roh,CH,L,Romansch
rol,PH,L,Romblomanon
ron,RO,L,Romanian
roo,PG,L,Rotokas
rop,AU,L,Kriol
ror,ID,L,Rongga
rou,TD,L,Runga
row,ID,L,Dela-Oenale
rpn,VU,L,Repanbitip
rpt,PG,L,Rapting
rri,SB,L,Ririo
rro,PG,L,Waima
rsb,RS,L,Romano-Serbian
rsi,SB,X,Rennellese Sign Language
rsl,RU,L,Russian Sign Language
rtc,MM,L,Chin
rth,ID,L,Ratahan
rtm,FJ,L,Rotuman
rtw,IN,L,Rathawi
rub,UG,L,Gungu
ruc,UG,L,Ruuli
rue,UA,L,Rusyn
ruf,TZ,L,Luguru
rug,SB,L,Roviana
ruh,IN,L,Ruga
rui,TZ,L,Rufiji
ruk,NG,L,Kuce
run,BI,L,Rundi
ruo,HR,L,Romanian
rup,GR,L,Aromanian
ruq,GR,L,Romanian
rus,RU,L,Russian
rut,RU,L,Rutul
ruu,MY,L,Lobu
ruy,NG,L,Mala
ruz,NG,L,Ruma
rwa,PG,L,Rawo
rwk,TZ,L,Rwa
rwm,UG,L,Amba
rwo,PG,L,Rawa
rwr,IN,L,Marwari
rxd,AU,L,Ngardi
rxw,AU,L,Karuwali
ryn,JP,L,Amami-Oshima
rys,JP,L,Yaeyama
ryu,JP,L,Okinawan
saa,TD,L,Saba
sab,PA,L,Buglere
sac,US,L,Meskwaki
sad,TZ,L,Sandawe
sae,BR,L,SabanÃƒÂª
saf,GH,L,Safaliba
sag,CF,L,Sango
sah,RU,L,Yakut
saj,ID,L,Sahu
sak,GA,L,Sake
sam,PS,L,Samaritan Aramaic
san,IN,L,Sanskrit
sao,ID,L,Sause
saq,KE,L,Samburu
sar,BO,X,Saraveca
sas,ID,L,Sasak
sat,IN,L,Santhali
sau,ID,L,Saleman
sav,SN,L,Saafi-Saafi
saw,ID,L,Sawi
sax,VU,L,Sa
say,NG,L,Saya
saz,IN,L,Saurashtra
sba,TD,L,Ngambay
sbb,SB,L,Simbo
sbc,PG,L,Kele
sbd,BF,L,Samo
sbe,PG,L,Saliba
sbf,ET,L,Shabo
sbg,ID,L,Seget
sbh,PG,L,Sori-Harengan
sbi,PG,L,Seti
sbj,TD,L,Surbakhal
sbk,TZ,L,Safwa
sbl,PH,L,Sambal
sbm,TZ,L,Sagala
sbn,PK,L,Sindhi Bhil
sbo,MY,L,SabÃƒÂ_m
sbp,TZ,L,Sangu
sbq,PG,L,Sileibi
sbr,ID,L,Sembakung Murut
sbs,NA,L,Kuhane
sbt,ID,L,Kimki
sbu,IN,L,Stod Bhoti
sbw,GA,L,Simba
sbx,ID,L,Seberuang
sby,ZM,L,Soli
sbz,CF,L,Sara Kaba
scb,VN,L,Chut
sce,CN,L,Dongxiang
scf,PA,L,San Miguel Creole French
scg,ID,L,Sanggau
sch,IN,L,Sakachep
sci,LK,L,Sri Lankan Creole Malay
sck,IN,L,Sadri
scl,PK,L,Shina
scn,IT,L,Sicilian
sco,GB,L,Scots
scp,NP,L,Helambu Sherpa
scq,KH,L,SaÃ¢â‚¬â„¢och
scs,CA,L,Slavey
scu,IN,L,Shumcho
scv,NG,L,Sheni
scw,NG,L,Sha
sda,ID,L,Toraja-SaÃ¢â‚¬â„¢dan
sdb,IQ,L,Shabak
sdc,IT,L,Sardinian
sde,NG,L,Surubu
sdf,IQ,L,Sarli
sdg,AF,L,Savi
sdh,IR,L,Kurdish
sdj,CG,L,Suundi
sdk,PG,L,Sos Kundi
sdl,SA,L,Saudi Arabian Sign Language
sdm,ID,L,Semandang
sdn,IT,L,Sardinian
sdo,MY,L,Bidayuh
sdp,IN,L,Sherdukpen
sdr,BD,L,Sadri
sds,TN,X,Sened
sdt,FR,X,Shuadit
sdu,ID,L,Sarudu
sdx,MY,L,Melanau
sdz,NL,L,Sallands
sea,MY,L,Semai
seb,CI,L,SÃƒÂ©noufo
sec,CA,L,Sechelt
sed,VN,L,Sedang
see,US,L,Seneca
sef,CI,L,SÃƒÂ©noufo
seg,TZ,L,Segeju
seh,MZ,L,Sena
sei,MX,L,Seri
sej,PG,X,Sene
sek,CA,L,Sekani
sel,RU,L,Selkup
sen,BF,L,SÃƒÂ©noufo
seo,PG,L,Suarmin
sep,BF,L,SÃƒÂ©noufo
seq,BF,L,SÃƒÂ©noufo
ser,US,L,Serrano
ses,ML,L,Songhay
set,ID,L,Sentani
seu,ID,L,Serui-Laut
sev,CI,L,SÃƒÂ©noufo
sew,PG,L,Sewa Bay
sey,EC,L,Secoya
sez,MM,L,Chin
sfb,BE,L,French Belgian Sign Language
sfe,PH,L,Subanen
sfm,CN,L,Miao
sfs,ZA,L,South African Sign Language
sfw,GH,L,Sehwi
sgb,PH,L,Ayta
sgc,KE,L,Kipsigis
sgd,PH,L,Surigaonon
sge,ID,L,Segai
sgg,CH,L,Swiss-German Sign Language
sgh,TJ,L,Shughni
sgi,CM,L,Suga
sgj,IN,L,Surgujia
sgk,CN,L,Sangkong
sgm,KE,X,Singa
sgp,IN,L,Singpho
sgr,IR,L,Sangisari
sgt,BT,L,Brokpake
sgu,ID,L,Salas
sgw,ET,L,Sebat Bet Gurage
sgx,SL,L,Sierra Leone Sign Language
sgy,AF,L,Sanglechi
sgz,PG,L,Sursurunga
sha,NG,L,Shall-Zwall
shb,BR,L,Ninam
shc,CD,L,Sonde
shd,PK,L,Kundal Shahi
she,ET,L,Sheko
shg,BW,L,Shua
shh,US,L,Shoshoni
shi,MA,L,Tachelhit
shj,SD,L,Shatt
shk,SS,L,Shilluk
shl,IN,L,Shendu
shm,IR,L,Shahrudi
shn,MM,L,Shan
sho,NG,L,Shanga
shp,PE,L,Shipibo-Conibo
shq,ZM,L,Sala
shr,CD,L,Shi
shs,CA,L,Shuswap
sht,US,L,Shasta
shu,TD,L,Arabic
shv,OM,L,Shehri
shw,SD,L,Shwai
shx,CN,L,She
shy,DZ,L,Tachawit
shz,ML,L,SÃƒÂ©noufo
sia,RU,L,Saami
sib,MY,L,Sebop
sid,ET,L,Sidamo
sie,ZM,L,Simaa
sif,BF,L,Siamou
sig,GH,L,Paasaal
sih,NC,L,SÃƒÂ®shÃƒÂ«ÃƒÂ«
sii,IN,L,Shom Peng
sij,PG,L,Numbami
sik,BR,L,Sikiana
sil,GH,L,Sisaala
sim,PG,L,Mende
sin,LK,L,Sinhala
sip,IN,L,Sikkimese
siq,PG,L,Sonia
sir,NG,L,Siri
sis,US,L,Siuslaw
siu,PG,L,Sinagen
siv,PG,L,Sumariup
siw,PG,L,Siwai
six,PG,L,Sumau
siy,IR,L,Sivandi
siz,EG,L,Siwi
sja,CO,L,Epena
sjb,ID,L,Sajau Basap
sjd,RU,L,Saami
sje,SE,L,Saami
sjg,TD,L,Assangori
sjl,IN,L,Miji
sjm,PH,L,Mapun
sjo,CN,L,Xibe
sjp,IN,L,Surjapuri
sjr,PG,L,Siar-Lak
sjs,MA,L,Senhaja Berber
sjt,RU,L,Saami
sju,SE,L,Saami
sjw,US,L,Shawnee
ska,US,L,Skagit
skb,LA,L,Saek
skc,PG,L,Ma Manda
skd,US,L,Miwok
ske,VU,L,Seke
skf,BR,L,SakirabiÃƒÂ¡
skg,MG,L,Malagasy
skh,ID,L,Sikule
ski,ID,L,Sika
skj,NP,L,Seke
skk,LA,L,Sok
skm,PG,L,Kutong
skn,PH,L,Subanon
sko,ID,L,Seko Tengah
skp,MY,L,Sekapan
skq,BF,L,Sininkere
skr,PK,L,Saraiki
sks,PG,L,Maia
skt,CD,L,Sakata
sku,VU,L,Sakao
skv,ID,L,Skou
skw,GY,X,Skepi Creole Dutch
skx,ID,L,Seko Padang
sky,SB,L,Sikaiana
skz,ID,L,Sekar
slc,CO,L,SÃƒÂ¡liba
sld,BF,L,Sissala
sle,IN,L,Sholaga
slf,CH,L,Swiss-Italian Sign Language
slg,ID,L,Selungai Murut
slh,US,L,Salish
sli,PL,L,Silesian
slj,BR,L,SalumÃƒÂ¡
slk,SK,L,Slovak
sll,PG,L,Salt-Yui
slm,PH,L,Sama
sln,US,L,Salinan
slp,ID,L,Lamaholot
slq,IR,X,Salchuq
slr,CN,L,Salar
sls,SG,L,Singapore Sign Language
slt,LA,L,Sila
slu,ID,L,Selaru
slv,SI,L,Slovene
slw,PG,L,Sialum
slx,CD,L,Salampasu
sly,ID,L,Selayar
slz,ID,L,MaÃ¢â‚¬â„¢ya
sma,SE,L,Saami
smb,PG,L,Simbari
smc,PG,L,Som
smd,AO,L,Sama
