"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","morphological.complexity","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.length","mean.dependency.length","information.density","syllable.rate","information.rate","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log"
"1696","mdf","Uralic","Finnic","Russia","Eurasia","mordvinmoksha",54,44,3.5333,48.333,14.119,5,5.47262,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03153153153153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9602072608772,14.4502931858264,1.09861228866811,2.45495418673887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","mns","Uralic","Ugric","Russia","Eurasia","mansi",62,62,-1.9167,45.583,19.294,4,3.50297,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.432375762216,14.1818189508712,1.38629436111989,2.58365787210589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","neg","Altaic","Tungusic","Russia","Eurasia","negidal",53,139,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2525228414621,13.4149001467228,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","yrk","Uralic","Samoyedic","Russia","Eurasia","nenets",69,72,-2.5069,39.59,15.998,3.3333,4.427,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.675,NA,NA,NA,NA,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,9208.659,16.1544609451264,16.8870500127696,1.94591014905531,2.42043034893693,NA,NA,NA,3.52636052461616,3.25809653802148,2.07944154167984,2.39789527279837,2.70805020110221,2.07944154167984,1.6094379124341,NA
"1700","nio","Uralic","Samoyedic","Russia","Eurasia","nganasan",71,93,NA,NA,NA,NA,2.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3900889,-0.7169629,-0.7687792,-0.031884379,10016.63,14.655925787292,15.0973417784427,1.79175946922805,NA,NA,NA,NA,3.36729582998647,2.99573227355399,2.19722457733622,2.39789527279837,2.19722457733622,2.19722457733622,2.19722457733622,NA
"1701","niv","Nivkh","Nivkh","Russia","Eurasia","nivkh",53.33,142,-2.3833,53.167,21.561,4,3.03703,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03641141141141,NA,NA,NA,NA,NA,-0.4846364,0.9579338,0.54663194,0.33997643,12770.47,13.5984621435061,14.2645637514336,1.38629436111989,2.67554078340647,NA,NA,NA,3.78418963391826,3.55534806148941,2.19722457733622,2.39789527279837,3.17805383034795,2.19722457733622,1.6094379124341,NA
"1702","oac","Altaic","Tungusic","Russia","Eurasia","oroch",50.33,137.5,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.885906597028,13.3831618011983,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","cjs","Altaic","Turkic","Russia","Eurasia",NA,53,88,NA,NA,NA,NA,3.97525,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98717948717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.156216676189,13.7225089114453,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","sel","Uralic","Samoyedic","Russia","Eurasia",NA,65,82,-1.375,40.75,19.245,5,3.1959,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2066946946222,15.0693871918184,1.38629436111989,2.63456869934159,NA,NA,NA,3.52636052461616,2.89037175789616,2.77258872223978,2.484906649788,1.79175946922805,2.77258872223978,1.94591014905531,NA
"1705","tin","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia",NA,42.37,46.25,NA,NA,NA,NA,3.82562,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.73076923076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29192035896861,10.9283456526156,2.30258509299405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","kim","Altaic","Turkic","Russia","Eurasia",NA,53.75,98,NA,NA,NA,NA,1.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3144964644799,12.8176111011848,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","ddo","Nakh-Daghestanian","Avar-Andic-Tsezic","Russia","Eurasia",NA,42.25,45.75,NA,NA,NA,NA,3.8451,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25210084033613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1954987063349,11.8180986717461,2.39789527279837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","ulc","Altaic","Tungusic","Russia","Eurasia",NA,52.25,140.33,NA,NA,NA,NA,2.69897,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1526403682886,12.6351728967358,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","vep","Uralic","Finnic","Russia","Eurasia",NA,60,35,NA,NA,NA,NA,3.80312,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07894736842105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6868925672098,13.1031764805073,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","aia","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","arosi",-10.25,161.33,NA,NA,NA,NA,3.8293,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.10007897771865,11.9048999828959,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","alu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","areare",-9.25,161.17,NA,NA,NA,NA,4.25042,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.765625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1360664506368,13.5477984190736,1.79175946922805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","nfl","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","ayiwo",-10.33,166.25,NA,NA,NA,NA,3.92428,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58064516129032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.12686918411419,11.4486535749501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","blb","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","bilua",-7.75,156.67,NA,NA,NA,NA,3.94151,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44607843137255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49243184611472,12.5507504102501,1.38629436111989,NA,NA,NA,NA,3.71357206670431,2.77258872223978,3.2188758248682,1.79175946922805,2.30258509299405,1.6094379124341,1.6094379124341,NA
"1714","tkw","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","buma",-11.63,166.83,NA,NA,NA,NA,1.69897,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02322468471667,11.6198587431884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","mrn","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","chekeholo",-8.33,159.67,NA,NA,NA,NA,4.03503,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6390977443609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.45876173047466,12.4605753192841,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","nlg","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","gela",-9.08,160.25,26.4917,174.75,82.345,12,4.07467,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32352941176471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.89480737136862,12.9755440904529,0,-0.896978420841782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","hoa","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","hoava",-8.08,157.5,NA,NA,NA,NA,2.66181,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.04411764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96311205897929,11.8308408693988,1.38629436111989,NA,NA,NA,NA,3.04452243772342,2.77258872223978,1.6094379124341,1.6094379124341,2.39789527279837,1.6094379124341,1.6094379124341,NA
"1718","kkk","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kokota",-8,159.13,NA,NA,NA,NA,2.72428,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57575757575758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.51510077596271,11.9953330955245,1.38629436111989,NA,NA,NA,NA,3.29583686600433,3.09104245335832,1.6094379124341,2.30258509299405,2.484906649788,1.6094379124341,1.6094379124341,NA
"1719","kwd","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","kwaio",-8.95,161,NA,NA,NA,NA,4.12218,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23529411764706,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,18580.83,9.54402300698865,12.2397926807327,1.6094379124341,NA,NA,NA,NA,3.04452243772342,2.77258872223978,1.6094379124341,2.30258509299405,1.79175946922805,1.6094379124341,1.6094379124341,NA
"1720","llu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","lau",-9.58,161.5,NA,NA,NA,NA,4.22884,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.796875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.83558337392225,12.9111088704825,2.63905732961526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","lvk","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania","lavukaleve",-9.08,159.2,NA,NA,NA,NA,3.25115,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.328125,NA,NA,NA,NA,NA,-0.4846364,0.9579338,-0.7687792,-0.098493936,18399.45,8.31434234336979,13.3951439722796,NA,NA,NA,NA,NA,2.99573227355399,2.70805020110221,1.6094379124341,1.79175946922805,2.19722457733622,1.6094379124341,1.6094379124341,NA
"1722","ojv","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","luangiua",-5.33,159.42,NA,NA,NA,NA,3.3742,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69642857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.59511985013459,11.8313646505284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","lgu","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","longgu",-9.75,160.67,NA,NA,NA,NA,3.27738,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4898219946201,11.3408670613826,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","mte","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","monoalu",-7.05,155.75,26.725,281.417,90.566,12,3.52336,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01249900352419,13.3288587130307,0.693147180559945,-0.724637847651316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","stc","Reef Islands - Santa Cruz","Reef Islands - Santa Cruz","Solomon Islands","Australia and Oceania","natugu",-10.78,165.87,NA,NA,NA,NA,3.77078,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01869548772134,12.5375431083962,0,NA,NA,NA,NA,3.85014760171006,3.40119738166216,2.83321334405622,3.04452243772342,2.19722457733622,2.77258872223978,2.19722457733622,NA
"1726","piv","Austronesian","Oceanic","Solomon Islands","Australia and Oceania","pileni",-10.22,166.22,NA,NA,NA,NA,3.05767,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91911764705882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67675380226828,12.3964739728885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","mnv","Austronesian","Oceanic","Solomon Islands","Australia and Oceania",NA,-11.62,160.25,NA,NA,NA,NA,3.50393,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.26823185039196,12.4520807981764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","rug","Austronesian","Oceanic","Solomon Islands","Australia and Oceania",NA,-8.25,157.33,27,295.5,64.593,12,3.99436,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46969696969697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.780924360113,13.6949732327324,1.79175946922805,-1.00293853859983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","apb","Austronesian","Oceanic","Solomon Islands","Australia and Oceania",NA,-9.62,161.45,NA,NA,NA,NA,4.06141,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26893939393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93062646917358,12.9691282783051,1.6094379124341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","svs","Solomons East Papuan","Solomons East Papuan","Solomon Islands","Australia and Oceania",NA,-9.13,159.8,NA,NA,NA,NA,3.38292,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,-0.7687792,-0.656792827,18463.28,6.41836493593621,9.98479100360016,NA,NA,NA,NA,NA,3.09104245335832,2.83321334405622,1.6094379124341,2.30258509299405,1.94591014905531,1.6094379124341,1.6094379124341,NA
"1731","ach","Nilo-Saharan","Nilotic","Uganda","Africa","acholi",3,32.67,23.7958,101.007,56.014,9.0893,5.89861,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2626475393434,13.535221092732,2.39789527279837,0.19111610447545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","aja","Nilo-Saharan","Kresh","Sudan","Africa","aja",7.33,25.67,NA,NA,NA,NA,2.30103,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13636363636364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.791638037086,10.8233120333584,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","bfa","Nilo-Saharan","Nilotic","Sudan","Africa","bari",5,31.67,25.5542,98.944,64.363,7.8333,5.68124,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1300957249194,12.9264981173207,2.39789527279837,0.302841584209603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","bot","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","bongo",7.5,28.5,27.2083,86.917,79.556,7,4.00363,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11764705882353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9286864995338,12.5726687119747,1.6094379124341,0.268728584534693,NA,NA,NA,3.36729582998647,2.89037175789616,2.39789527279837,1.79175946922805,2.484906649788,2.39789527279837,1.79175946922805,NA
"1735","daj","Nilo-Saharan","Daju","Sudan","Africa","dajudarfur",12.25,25.25,27.375,36,49.374,4,5.1555,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68421052631579,NA,NA,NA,NA,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,2295.878,12.1222289733346,13.4569595696399,1.79175946922805,0.95873700653691,NA,NA,NA,3.40119738166216,3.17805383034795,1.79175946922805,2.19722457733622,2.70805020110221,1.79175946922805,1.79175946922805,NA
"1736","did","Nilo-Saharan","Surmic","Sudan","Africa","didinga",4.5,33.5,20.6125,70.375,48.028,7.5,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58552631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3338825276249,12.2406383099675,1.09861228866811,0.304317926103207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","dip","Nilo-Saharan","Nilotic","Sudan","Africa","dinka",8.5,28,27.4008,59.958,66.029,5.4,5.50515,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,NA,NA,NA,NA,NA,1.3900889,0.12048546,1.86204304,1.124205799,2317.959,15.1158022150311,14.2361939450741,3.3322045101752,0.528979834346033,NA,NA,NA,3.46573590279973,2.94443897916644,2.56494935746154,2.19722457733622,2.30258509299405,2.56494935746154,2.56494935746154,NA
"1738","fvr","Nilo-Saharan","Fur","Sudan","Africa","fur",13.5,25,25.1861,44,64.235,3.5556,5.70053,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.12280701754386,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,0.54663194,-0.218322461,2366.992,15.5001185568804,13.89554972717,2.35137525716348,1.00992678383542,NA,NA,NA,3.40119738166216,2.94443897916644,2.39789527279837,2.07944154167984,2.39789527279837,2.39789527279837,2.07944154167984,NA
"1739","tbi","Nilo-Saharan","Eastern Jebel","Sudan","Africa","ingessana",11.5,34,NA,NA,NA,NA,4.82715,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14285714285714,NA,NA,NA,NA,NA,-0.4846364,-0.7169629,0.54663194,-0.218322461,3054.267,10.9711594182976,11.7083277613027,0.693147180559945,NA,NA,NA,NA,3.49650756146648,3.17805383034795,2.19722457733622,2.07944154167984,2.77258872223978,2.19722457733622,2.19722457733622,NA
"1740","lwo","Nilo-Saharan","Nilotic","Sudan","Africa","luwo",8,28,26.6667,89.833,80.745,7,4.90309,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42857142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5047206220749,12.7806248984386,1.79175946922805,0.395212731643813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","bex","Nilo-Saharan","Bongo-Bagirmi","Sudan","Africa","jurmodo",6,30,NA,NA,NA,NA,5,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43589743589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1831212661131,12.990364524127,2.19722457733622,NA,NA,NA,NA,3.89182029811063,3.43398720448515,2.89037175789616,2.70805020110221,2.77258872223978,2.89037175789616,2.19722457733622,NA
"1742","tlo","Niger-Congo","Kordofanian","Sudan","Africa","jomang",10.58,30.5,NA,NA,NA,NA,3.17609,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.88157894736842,NA,NA,NA,NA,NA,1.3900889,-1.5544112,0.54663194,0.127436542,2667.944,8.86799089818209,10.7843997805085,0.693147180559945,NA,NA,NA,NA,3.04452243772342,2.63905732961526,1.94591014905531,2.07944154167984,1.79175946922805,1.94591014905531,1.94591014905531,NA
"1743","xtc","Kadugli","Kadugli","Sudan","Africa","kadugli",11,29.67,NA,NA,NA,NA,4.91116,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.69642857142857,NA,NA,NA,NA,NA,-0.4846364,0.12048546,1.86204304,0.499297351,2611.667,11.1282624844913,12.4433360410051,1.6094379124341,NA,NA,NA,NA,3.46573590279973,3.13549421592915,1.94591014905531,2.07944154167984,2.70805020110221,1.94591014905531,1.94591014905531,0.693147180559945
"1744","kgo","Kadugli","Kadugli","Sudan","Africa","krongo",10.5,30,NA,NA,NA,NA,4.33622,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53571428571429,NA,NA,NA,NA,NA,1.3900889,0.12048546,0.54663194,0.685735432,2615.703,9.99797921562885,11.7710190847409,0.693147180559945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1745","kcr","Niger-Congo","Kordofanian","Sudan","Africa","katla",11.83,29.33,NA,NA,NA,NA,4.15253,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20512820512821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.97910509899472,11.3883141697203,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","laf","Niger-Congo","Kordofanian","Sudan","Africa","lafofa",10.25,31.25,NA,NA,NA,NA,2.77815,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.50822026940441,11.8618554943365,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","mhi","Nilo-Saharan","Moru-Madi","Uganda","Africa","madi",3.25,31.5,25.61805,99.146,57.5245,8.66665,5.1719,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.29017857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9785162469116,12.5441792601135,1.87180217690159,0.532743659066921,NA,NA,NA,3.63758615972639,3.17805383034795,2.30258509299405,2.07944154167984,2.77258872223978,2.30258509299405,2.30258509299405,1.38629436111989
"1748","mei","Nilo-Saharan","Nubian","Sudan","Africa","midob",15.08,26.25,NA,NA,NA,NA,4.69897,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.84210526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5920323502832,11.9293502953147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","mgd","Nilo-Saharan","Moru-Madi","Sudan","Africa","moru",4.75,29.75,NA,NA,NA,NA,4.8451,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90661478599222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5359014346702,12.8413258476712,1.94591014905531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","mor","Niger-Congo","Kordofanian","Sudan","Africa","moro",11,30.17,NA,NA,NA,NA,4.47712,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58974358974359,NA,NA,NA,NA,NA,1.3900889,0.12048546,0.54663194,0.685735432,2658.971,11.0973797175191,12.4932233268187,1.94591014905531,NA,NA,NA,NA,3.36729582998647,3.09104245335832,1.94591014905531,2.19722457733622,2.56494935746154,1.94591014905531,1.94591014905531,NA
"1751","jle","Niger-Congo","Kordofanian","Sudan","Africa","masakin",10.67,30,NA,NA,NA,NA,4.57978,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64102564102564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.023135514802,11.8162101806494,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","mls","Nilo-Saharan","Maban","Sudan","Africa","masalit",13.33,22,25.56595,42.4205,63.629,3.22725,5.38115,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7943068395982,13.5809274486985,2.67414864942653,0.947149659460139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","ghl","Nilo-Saharan","Nubian","Sudan","Africa","ghulfan",12,31,NA,NA,NA,NA,4.20412,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6919449129004,11.5058605672481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","ndz","Niger-Congo","Adamawa-Ubangian","Sudan","Africa","ndogo",7.75,27,NA,NA,NA,NA,4.36816,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79310344827586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.963913259819,11.7784462807452,1.38629436111989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","nyi","Nilo-Saharan","Nyimang","Sudan","Africa","nyimang",12.17,29.33,NA,NA,NA,NA,4.8451,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3900889,-0.7169629,1.86204304,0.845056353,2648.169,10.7384814573243,11.6662129151791,0.693147180559945,NA,NA,NA,NA,3.2188758248682,2.89037175789616,1.94591014905531,2.19722457733622,2.19722457733622,1.94591014905531,1.94591014905531,NA
"1756","ras","Niger-Congo","Kordofanian","Sudan","Africa","orig",12.17,30.83,26.65,60.25,69.043,5,4.55313,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0883386976545,11.910620463814,1.38629436111989,0.53186278283179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1757","otr","Niger-Congo","Kordofanian","Sudan","Africa","otoro",11.17,30.5,NA,NA,NA,NA,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23307985894567,10.9731000493539,1.09861228866811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1758","lkr","Nilo-Saharan","Nilotic","Sudan","Africa","pari",5,32.5,NA,NA,NA,NA,4.44716,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29090601981575,10.9739232499355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1759","shk","Nilo-Saharan","Nilotic","Sudan","Africa",NA,9.67,31.75,27.494,62.619,68.656,5.4286,5.24304,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75316455696203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.1817558595854,13.775554854772,2.19722457733622,0.48851866324345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1760","shj","Nilo-Saharan","Daju","Sudan","Africa",NA,10.83,30,26.9333,56.5,63.793,6,4.17609,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05405405405405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1192035880215,12.556909078486,1.09861228866811,0.585617647617279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1761","dau","Nilo-Saharan","Daju","Chad","Africa",NA,12.33,21.75,27.3167,47.5,67.065,4,4.79991,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4584926980937,12.7865311359425,2.39789527279837,0.811019101154834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
